14,2,0,2,1,0,1,36,4,0,0,2,2,0,14,1,0,0,2,1,0,3,1,106,1,0,0,1,1,0,0,0,0,0,0,1,0,7,1,1,0,0,6,0,0,0,1,0,7,1,0,2392,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,40,5,0,0,1,3,0,3,0,0,0,1,1,0,3,4,54,1,0,2,6,3,1,1,3,0,0,0,0,0,5,0,1,0,0,2,0,0,0,1,2,3,0,0,1839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,57,13,1,0,0,6,0,7,0,0,0,0,1,1,1,6,84,1,0,0,2,5,0,0,1,0,0,2,0,0,3,0,1,1,0,1,0,0,0,2,1,8,0,0,1603,0,0,1,0,0,1,3,0,0,0,1,0,3,0,0
15,3,1,0,1,0,0,40,5,0,0,1,3,0,3,0,0,0,1,1,0,3,4,54,1,0,2,6,3,1,1,3,0,0,0,0,0,5,0,1,0,0,2,0,0,0,1,2,3,0,0,1839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,57,13,1,0,0,6,0,7,0,0,0,0,1,1,1,6,84,1,0,0,2,5,0,0,1,0,0,2,0,0,3,0,1,1,0,1,0,0,0,2,1,8,0,0,1603,0,0,1,0,0,1,3,0,0,0,1,0,3,0,0,4,0,0,1,0,1,126,17,1,0,0,0,0,7,0,0,0,2,1,1,0,1,107,0,3,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1,2,0,11,0,0,1455,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0
16,1,1,2,2,0,0,57,13,1,0,0,6,0,7,0,0,0,0,1,1,1,6,84,1,0,0,2,5,0,0,1,0,0,2,0,0,3,0,1,1,0,1,0,0,0,2,1,8,0,0,1603,0,0,1,0,0,1,3,0,0,0,1,0,3,0,0,4,0,0,1,0,1,126,17,1,0,0,0,0,7,0,0,0,2,1,1,0,1,107,0,3,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1,2,0,11,0,0,1455,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0,3,0,0,1,3,0,138,25,1,0,3,2,2,2,0,1,0,0,0,0,1,2,135,1,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,21,0,1,1310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,4,0,0,1,0,1,126,17,1,0,0,0,0,7,0,0,0,2,1,1,0,1,107,0,3,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1,2,0,11,0,0,1455,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0,3,0,0,1,3,0,138,25,1,0,3,2,2,2,0,1,0,0,0,0,1,2,135,1,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,21,0,1,1310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2,0,0,1,0,131,29,7,0,0,6,2,23,0,0,1,1,2,2,1,2,142,1,0,2,0,5,1,0,3,0,0,0,0,5,0,1,0,0,0,1,0,0,0,3,0,20,0,1,1037,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
18,3,0,0,1,3,0,138,25,1,0,3,2,2,2,0,1,0,0,0,0,1,2,135,1,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,21,0,1,1310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2,0,0,1,0,131,29,7,0,0,6,2,23,0,0,1,1,2,2,1,2,142,1,0,2,0,5,1,0,3,0,0,0,0,5,0,1,0,0,0,1,0,0,0,3,0,20,0,1,1037,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,1,0,1,97,18,5,0,0,0,0,12,0,0,0,0,3,1,0,2,136,2,0,0,3,6,1,0,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,3,0,19,0,0,742,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0
19,11,2,0,0,1,0,131,29,7,0,0,6,2,23,0,0,1,1,2,2,1,2,142,1,0,2,0,5,1,0,3,0,0,0,0,5,0,1,0,0,0,1,0,0,0,3,0,20,0,1,1037,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,1,0,1,97,18,5,0,0,0,0,12,0,0,0,0,3,1,0,2,136,2,0,0,3,6,1,0,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,3,0,19,0,0,742,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,78,37,8,0,6,15,0,4,0,0,0,0,5,0,2,4,148,3,4,1,6,13,0,0,9,0,1,0,0,0,3,0,0,0,0,1,0,0,0,4,2,13,0,0,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,0,0,1,0,1,97,18,5,0,0,0,0,12,0,0,0,0,3,1,0,2,136,2,0,0,3,6,1,0,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,3,0,19,0,0,742,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,78,37,8,0,6,15,0,4,0,0,0,0,5,0,2,4,148,3,4,1,6,13,0,0,9,0,1,0,0,0,3,0,0,0,0,1,0,0,0,4,2,13,0,0,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,158,78,2,0,1,43,1,2,0,0,0,0,18,0,1,0,121,0,0,0,6,10,1,0,2,0,2,0,0,0,3,1,0,0,1,4,0,0,0,6,2,29,0,0,554,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0
21,18,0,0,0,0,0,78,37,8,0,6,15,0,4,0,0,0,0,5,0,2,4,148,3,4,1,6,13,0,0,9,0,1,0,0,0,3,0,0,0,0,1,0,0,0,4,2,13,0,0,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,158,78,2,0,1,43,1,2,0,0,0,0,18,0,1,0,121,0,0,0,6,10,1,0,2,0,2,0,0,0,3,1,0,0,1,4,0,0,0,6,2,29,0,0,554,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,1,1,0,166,95,4,0,0,8,1,4,0,2,0,0,0,0,1,5,108,8,2,0,10,0,0,1,2,1,0,0,3,1,9,1,0,0,0,0,0,0,1,2,2,29,0,0,457,0,1,3,0,0,0,1,0,0,1,0,0,1,0,2
22,11,0,0,1,0,0,158,78,2,0,1,43,1,2,0,0,0,0,18,0,1,0,121,0,0,0,6,10,1,0,2,0,2,0,0,0,3,1,0,0,1,4,0,0,0,6,2,29,0,0,554,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,1,1,0,166,95,4,0,0,8,1,4,0,2,0,0,0,0,1,5,108,8,2,0,10,0,0,1,2,1,0,0,3,1,9,1,0,0,0,0,0,0,1,2,2,29,0,0,457,0,1,3,0,0,0,1,0,0,1,0,0,1,0,2,2,0,0,1,3,2,142,58,7,0,0,12,0,4,0,2,0,0,4,3,0,8,66,1,7,0,7,6,1,2,0,0,0,0,3,0,8,1,0,0,1,1,0,0,2,4,0,13,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,6,0,0,1,1,0,166,95,4,0,0,8,1,4,0,2,0,0,0,0,1,5,108,8,2,0,10,0,0,1,2,1,0,0,3,1,9,1,0,0,0,0,0,0,1,2,2,29,0,0,457,0,1,3,0,0,0,1,0,0,1,0,0,1,0,2,2,0,0,1,3,2,142,58,7,0,0,12,0,4,0,2,0,0,4,3,0,8,66,1,7,0,7,6,1,2,0,0,0,0,3,0,8,1,0,0,1,1,0,0,2,4,0,13,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,161,34,6,0,1,10,0,1,0,1,0,1,12,0,0,1,42,4,1,0,16,4,2,1,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,2,1,21,0,0,280,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
24,2,0,0,1,3,2,142,58,7,0,0,12,0,4,0,2,0,0,4,3,0,8,66,1,7,0,7,6,1,2,0,0,0,0,3,0,8,1,0,0,1,1,0,0,2,4,0,13,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,161,34,6,0,1,10,0,1,0,1,0,1,12,0,0,1,42,4,1,0,16,4,2,1,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,2,1,21,0,0,280,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3,2,0,0,0,0,123,42,0,0,7,3,0,2,0,0,3,2,0,0,0,4,55,5,5,0,2,6,1,0,2,0,0,4,2,1,7,3,1,0,0,0,0,0,0,1,2,16,0,0,162,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0
25,1,0,0,2,0,1,161,34,6,0,1,10,0,1,0,1,0,1,12,0,0,1,42,4,1,0,16,4,2,1,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,2,1,21,0,0,280,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3,2,0,0,0,0,123,42,0,0,7,3,0,2,0,0,3,2,0,0,0,4,55,5,5,0,2,6,1,0,2,0,0,4,2,1,7,3,1,0,0,0,0,0,0,1,2,16,0,0,162,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,8,0,0,5,0,3,104,31,3,0,1,1,0,4,0,0,0,2,8,1,0,2,63,15,4,1,7,14,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,2,2,12,0,0,174,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0
26,3,2,0,0,0,0,123,42,0,0,7,3,0,2,0,0,3,2,0,0,0,4,55,5,5,0,2,6,1,0,2,0,0,4,2,1,7,3,1,0,0,0,0,0,0,1,2,16,0,0,162,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,8,0,0,5,0,3,104,31,3,0,1,1,0,4,0,0,0,2,8,1,0,2,63,15,4,1,7,14,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,2,2,12,0,0,174,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,119,35,14,0,0,16,0,5,0,0,0,0,6,0,0,0,79,14,2,0,6,3,0,0,0,0,0,1,1,0,6,1,0,0,0,2,0,0,0,4,0,13,0,0,178,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1
27,8,0,0,5,0,3,104,31,3,0,1,1,0,4,0,0,0,2,8,1,0,2,63,15,4,1,7,14,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,2,2,12,0,0,174,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,119,35,14,0,0,16,0,5,0,0,0,0,6,0,0,0,79,14,2,0,6,3,0,0,0,0,0,1,1,0,6,1,0,0,0,2,0,0,0,4,0,13,0,0,178,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,128,21,8,0,2,22,0,4,0,0,0,0,4,3,0,2,98,11,0,0,9,16,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,0,0,1,7,0,0,154,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0
28,1,0,0,0,0,0,119,35,14,0,0,16,0,5,0,0,0,0,6,0,0,0,79,14,2,0,6,3,0,0,0,0,0,1,1,0,6,1,0,0,0,2,0,0,0,4,0,13,0,0,178,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,128,21,8,0,2,22,0,4,0,0,0,0,4,3,0,2,98,11,0,0,9,16,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,0,0,1,7,0,0,154,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,5,0,0,3,0,2,107,58,6,0,0,13,0,9,0,0,0,1,2,0,0,1,79,2,1,0,5,30,3,0,1,0,0,0,1,0,4,1,0,0,2,1,0,0,0,0,1,10,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,0,0,0,1,128,21,8,0,2,22,0,4,0,0,0,0,4,3,0,2,98,11,0,0,9,16,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,0,0,1,7,0,0,154,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,5,0,0,3,0,2,107,58,6,0,0,13,0,9,0,0,0,1,2,0,0,1,79,2,1,0,5,30,3,0,1,0,0,0,1,0,4,1,0,0,2,1,0,0,0,0,1,10,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,83,51,0,0,0,17,0,6,0,0,0,1,0,1,0,2,71,9,1,0,5,22,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,12,2,13,0,0,172,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0
30,5,0,0,3,0,2,107,58,6,0,0,13,0,9,0,0,0,1,2,0,0,1,79,2,1,0,5,30,3,0,1,0,0,0,1,0,4,1,0,0,2,1,0,0,0,0,1,10,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,83,51,0,0,0,17,0,6,0,0,0,1,0,1,0,2,71,9,1,0,5,22,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,12,2,13,0,0,172,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,0,66,32,2,0,0,3,1,15,0,0,0,0,2,4,1,8,87,4,0,0,5,21,2,0,2,0,0,0,0,0,15,0,0,0,2,10,0,0,0,8,1,26,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,0,2,0,2,0,2,83,51,0,0,0,17,0,6,0,0,0,1,0,1,0,2,71,9,1,0,5,22,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,12,2,13,0,0,172,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,0,66,32,2,0,0,3,1,15,0,0,0,0,2,4,1,8,87,4,0,0,5,21,2,0,2,0,0,0,0,0,15,0,0,0,2,10,0,0,0,8,1,26,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1,82,51,4,0,2,15,1,13,0,0,0,5,4,1,0,3,60,1,1,0,20,16,0,0,0,0,0,2,0,3,12,0,0,0,0,13,1,0,0,13,2,32,0,0,165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
32,4,0,0,1,0,0,66,32,2,0,0,3,1,15,0,0,0,0,2,4,1,8,87,4,0,0,5,21,2,0,2,0,0,0,0,0,15,0,0,0,2,10,0,0,0,8,1,26,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1,82,51,4,0,2,15,1,13,0,0,0,5,4,1,0,3,60,1,1,0,20,16,0,0,0,0,0,2,0,3,12,0,0,0,0,13,1,0,0,13,2,32,0,0,165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,28,0,0,0,0,0,72,68,4,0,11,17,1,12,0,0,0,0,10,3,1,1,90,6,0,0,18,23,0,0,0,0,0,1,0,3,6,0,0,0,0,7,8,0,0,8,5,23,0,1,188,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
33,13,0,0,0,0,1,82,51,4,0,2,15,1,13,0,0,0,5,4,1,0,3,60,1,1,0,20,16,0,0,0,0,0,2,0,3,12,0,0,0,0,13,1,0,0,13,2,32,0,0,165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,28,0,0,0,0,0,72,68,4,0,11,17,1,12,0,0,0,0,10,3,1,1,90,6,0,0,18,23,0,0,0,0,0,1,0,3,6,0,0,0,0,7,8,0,0,8,5,23,0,1,188,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,8,0,2,84,56,1,0,1,30,1,7,0,1,0,1,7,18,0,1,92,14,1,6,0,34,1,0,0,0,4,0,3,0,16,0,0,0,0,9,1,0,0,10,3,62,0,0,211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,28,0,0,0,0,0,72,68,4,0,11,17,1,12,0,0,0,0,10,3,1,1,90,6,0,0,18,23,0,0,0,0,0,1,0,3,6,0,0,0,0,7,8,0,0,8,5,23,0,1,188,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,8,0,2,84,56,1,0,1,30,1,7,0,1,0,1,7,18,0,1,92,14,1,6,0,34,1,0,0,0,4,0,3,0,16,0,0,0,0,9,1,0,0,10,3,62,0,0,211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,0,0,15,0,3,99,89,0,0,0,20,0,2,0,2,0,0,14,20,0,0,129,19,3,7,2,22,2,0,0,0,2,0,0,0,34,3,0,0,5,9,0,0,0,16,0,47,0,0,194,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,17,0,0,8,0,2,84,56,1,0,1,30,1,7,0,1,0,1,7,18,0,1,92,14,1,6,0,34,1,0,0,0,4,0,3,0,16,0,0,0,0,9,1,0,0,10,3,62,0,0,211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,0,0,15,0,3,99,89,0,0,0,20,0,2,0,2,0,0,14,20,0,0,129,19,3,7,2,22,2,0,0,0,2,0,0,0,34,3,0,0,5,9,0,0,0,16,0,47,0,0,194,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50,1,2,18,0,10,117,98,2,1,0,18,2,12,0,0,0,2,12,8,3,4,118,36,2,5,5,26,4,0,0,2,3,1,3,0,50,5,0,0,4,10,0,0,0,25,0,43,0,1,194,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
36,22,0,0,15,0,3,99,89,0,0,0,20,0,2,0,2,0,0,14,20,0,0,129,19,3,7,2,22,2,0,0,0,2,0,0,0,34,3,0,0,5,9,0,0,0,16,0,47,0,0,194,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50,1,2,18,0,10,117,98,2,1,0,18,2,12,0,0,0,2,12,8,3,4,118,36,2,5,5,26,4,0,0,2,3,1,3,0,50,5,0,0,4,10,0,0,0,25,0,43,0,1,194,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,55,1,0,20,1,3,112,121,8,2,3,30,1,17,0,0,0,4,16,16,10,1,138,41,2,5,3,40,9,0,0,2,0,1,1,6,62,4,0,5,1,24,0,0,0,35,3,51,0,0,266,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
37,50,1,2,18,0,10,117,98,2,1,0,18,2,12,0,0,0,2,12,8,3,4,118,36,2,5,5,26,4,0,0,2,3,1,3,0,50,5,0,0,4,10,0,0,0,25,0,43,0,1,194,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,55,1,0,20,1,3,112,121,8,2,3,30,1,17,0,0,0,4,16,16,10,1,138,41,2,5,3,40,9,0,0,2,0,1,1,6,62,4,0,5,1,24,0,0,0,35,3,51,0,0,266,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,113,1,0,31,0,6,189,144,6,2,2,32,2,43,0,0,0,4,6,13,11,1,120,35,2,6,5,50,12,0,0,0,0,2,4,6,73,3,0,1,1,21,0,0,0,45,2,41,0,0,243,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
38,55,1,0,20,1,3,112,121,8,2,3,30,1,17,0,0,0,4,16,16,10,1,138,41,2,5,3,40,9,0,0,2,0,1,1,6,62,4,0,5,1,24,0,0,0,35,3,51,0,0,266,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,113,1,0,31,0,6,189,144,6,2,2,32,2,43,0,0,0,4,6,13,11,1,120,35,2,6,5,50,12,0,0,0,0,2,4,6,73,3,0,1,1,21,0,0,0,45,2,41,0,0,243,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,211,0,1,13,0,10,171,206,5,4,2,35,2,43,0,0,0,1,5,20,22,0,154,38,0,9,0,62,12,0,3,0,2,4,3,11,119,10,0,1,0,40,0,0,1,75,1,51,0,0,275,0,2,0,0,9,0,3,0,0,1,1,0,1,1,0
