6,3,13,1
162,3,14,63
0,3,15,0
8,3,16,1
2,3,17,0
2,3,18,0
44,3,19,4
30,3,20,1
55,3,21,3
43,3,22,4
759,3,23,311
81,3,24,4
33,3,25,0
15,3,26,0
112,3,27,3
153,3,28,8
8,3,29,0
2,3,30,0
13,3,31,2
3,3,32,0
9,3,33,1
2,3,34,0
9,3,35,2
9,3,36,0
256,3,37,91
8,3,38,0
18,3,39,6
12,3,40,1
6,3,41,0
71,3,42,5
0,3,43,0
0,3,44,0
2,3,45,0
67,3,46,0
13,3,47,2
207,3,48,20
0,3,49,0
0,3,50,0
3582,3,51,2797
0,3,52,0
2,3,53,0
7,3,54,1
5,3,55,0
0,3,56,0
4,3,57,1
3,3,58,3
4,3,59,1
0,3,60,0
2,3,61,0
0,3,62,0
0,3,63,0
3,3,64,2
3,3,65,1
4,3,66,0
2664,4,0,1593
284,4,1,14
12,4,2,0
0,4,3,0
69,4,4,3
3,4,5,1
11,4,6,0
611,4,7,248
464,4,8,71
48,4,9,4
3,4,10,3
24,4,11,1
278,4,12,50
15,4,13,2
182,4,14,91
0,4,15,0
8,4,16,0
3,4,17,0
5,4,18,0
69,4,19,18
47,4,20,0
82,4,21,4
56,4,22,12
2177,4,23,1568
88,4,24,2
52,4,25,1
12,4,26,3
165,4,27,10
216,4,28,14
14,4,29,1
1,4,30,0
9,4,31,2
3,4,32,0
10,4,33,1
3,4,34,1
4,4,35,0
17,4,36,1
379,4,37,128
15,4,38,2
21,4,39,9
8,4,40,0
5,4,41,1
92,4,42,4
0,4,43,0
1,4,44,1
3,4,45,0
96,4,46,12
7,4,47,3
333,4,48,72
0,4,49,0
1,4,50,0
6977,4,51,6053
0,4,52,0
8,4,53,1
6,4,54,1
8,4,55,0
4,4,56,4
4,4,57,0
4,4,58,0
2,4,59,2
2,4,60,0
3,4,61,2
0,4,62,0
0,4,63,0
11,4,64,2
1,4,65,0
9,4,66,0
1509,5,0,957
140,5,1,2
6,5,2,0
0,5,3,0
21,5,4,0
0,5,5,0
2,5,6,0
364,5,7,171
262,5,8,37
45,5,9,15
1,5,10,0
14,5,11,0
140,5,12,16
2,5,13,0
139,5,14,76
1,5,15,0
5,5,16,1
0,5,17,0
3,5,18,0
31,5,19,4
13,5,20,0
41,5,21,4
27,5,22,2
1366,5,23,1073
58,5,24,12
17,5,25,2
6,5,26,2
104,5,27,10
86,5,28,3
7,5,29,1
0,5,30,0
4,5,31,0
3,5,32,0
2,5,33,0
2,5,34,1
5,5,35,1
7,5,36,0
234,5,37,99
9,5,38,2
11,5,39,3
4,5,40,0
1,5,41,0
37,5,42,3
0,5,43,0
1,5,44,0
1,5,45,0
58,5,46,5
1,5,47,0
166,5,48,29
0,5,49,0
1,5,50,0
3746,5,51,3299
0,5,52,0
7,5,53,3
3,5,54,0
1,5,55,0
0,5,56,0
6,5,57,1
1,5,58,0
1,5,59,1
1,5,60,0
0,5,61,0
0,5,62,0
0,5,63,0
4,5,64,1
3,5,65,2
5,5,66,0
3087,6,0,1976
293,6,1,32
22,6,2,0
1,6,3,0
54,6,4,2
0,6,5,0
19,6,6,2
797,6,7,390
461,6,8,65
48,6,9,5
1,6,10,1
22,6,11,4
272,6,12,17
12,6,13,2
224,6,14,101
0,6,15,0
7,6,16,1
0,6,17,0
3,6,18,0
75,6,19,13
46,6,20,4
64,6,21,3
58,6,22,9
2219,6,23,1562
98,6,24,6
40,6,25,4
14,6,26,2
150,6,27,22
202,6,28,25
20,6,29,0
1,6,30,0
7,6,31,1
2,6,32,1
11,6,33,0
1,6,34,1
7,6,35,0
18,6,36,4
258,6,37,32
10,6,38,1
8,6,39,2
3,6,40,2
1,6,41,0
97,6,42,10
9,6,43,9
0,6,44,0
3,6,45,1
108,6,46,8
9,6,47,3
303,6,48,38
1,6,49,0
5,6,50,3
8243,6,51,7229
0,6,52,0
8,6,53,0
7,6,54,0
9,6,55,0
2,6,56,1
9,6,57,2
2,6,58,1
4,6,59,0
3,6,60,2
3,6,61,1
0,6,62,0
0,6,63,0
6,6,64,2
0,6,65,0
5,6,66,0
587,7,0,521
209,7,1,194
0,7,2,0
0,7,3,0
10,7,4,7
0,7,5,0
8,7,6,8
131,7,7,124
122,7,8,112
4,7,9,3
4,7,10,3
5,7,11,2
23,7,12,22
2,7,13,2
28,7,14,25
0,7,15,0
0,7,16,0
0,7,17,0
1,7,18,1
3,7,19,2
19,7,20,17
27,7,21,21
0,7,22,0
101,7,23,93
25,7,24,22
1,7,25,0
9,7,26,5
0,7,27,0
38,7,28,33
8,7,29,6
0,7,30,0
3,7,31,3
0,7,32,0
2,7,33,2
3,7,34,2
1,7,35,1
6,7,36,6
69,7,37,66
10,7,38,10
0,7,39,0
2,7,40,1
0,7,41,0
26,7,42,22
0,7,43,0
0,7,44,0
0,7,45,0
60,7,46,53
3,7,47,1
32,7,48,25
0,7,49,0
0,7,50,0
234,7,51,213
0,7,52,0
1,7,53,1
0,7,54,0
0,7,55,0
9,7,56,8
0,7,57,0
0,7,58,0
0,7,59,0
0,7,60,0
1,7,61,1
1,7,62,1
0,7,63,0
0,7,64,0
1,7,65,1
0,7,66,0
2007,8,0,1298
260,8,1,62
4,8,2,0
0,8,3,0
41,8,4,5
0,8,5,0
15,8,6,7
485,8,7,298
507,8,8,316
35,8,9,6
0,8,10,0
23,8,11,1
144,8,12,14
8,8,13,1
113,8,14,51
0,8,15,0
15,8,16,8
4,8,17,1
7,8,18,2
27,8,19,0
66,8,20,25
82,8,21,6
40,8,22,11
765,8,23,451
148,8,24,92
29,8,25,4
29,8,26,13
66,8,27,15
150,8,28,23
18,8,29,4
1,8,30,1
10,8,31,6
5,8,32,1
5,8,33,0
5,8,34,0
7,8,35,3
27,8,36,8
240,8,37,139
14,8,38,3
1,8,39,0
1,8,40,0
3,8,41,0
72,8,42,5
0,8,43,0
2,8,44,2
4,8,45,2
225,8,46,140
6,8,47,3
200,8,48,53
1,8,49,0
0,8,50,0
3530,8,51,3036
1,8,52,0
2,8,53,1
5,8,54,1
1,8,55,0
1,8,56,0
8,8,57,0
2,8,58,1
0,8,59,0
2,8,60,0
1,8,61,1
0,8,62,0
0,8,63,0
1,8,64,1
3,8,65,0
8,8,66,2
1262,9,0,678
171,9,1,6
12,9,2,0
4,9,3,3
53,9,4,16
7,9,5,4
11,9,6,3
263,9,7,148
383,9,8,229
29,9,9,7
1,9,10,0
19,9,11,3
86,9,12,2
15,9,13,2
104,9,14,24
0,9,15,0
8,9,16,1
3,9,17,0
11,9,18,5
45,9,19,0
53,9,20,1
74,9,21,0
31,9,22,4
404,9,23,196
134,9,24,67
24,9,25,1
39,9,26,32
51,9,27,8
155,9,28,7
29,9,29,12
2,9,30,0
15,9,31,1
4,9,32,0
7,9,33,0
3,9,34,0
23,9,35,11
27,9,36,0
247,9,37,179
17,9,38,5
0,9,39,0
7,9,40,1
5,9,41,1
58,9,42,4
5,9,43,3
1,9,44,0
3,9,45,0
221,9,46,92
8,9,47,5
161,9,48,24
3,9,49,0
0,9,50,0
1354,9,51,1063
2,9,52,2
10,9,53,1
4,9,54,0
3,9,55,0
7,9,56,1
7,9,57,0
0,9,58,0
3,9,59,0
0,9,60,0
2,9,61,1
1,9,62,0
0,9,63,0
7,9,64,1
0,9,65,0
7,9,66,1
1478,10,0,662
187,10,1,5
20,10,2,1
1,10,3,0
62,10,4,5
1,10,5,1
27,10,6,10
354,10,7,146
341,10,8,69
39,10,9,9
7,10,10,1
32,10,11,3
149,10,12,23
11,10,13,1
148,10,14,38
1,10,15,1
7,10,16,0
6,10,17,1
7,10,18,1
65,10,19,5
97,10,20,8
83,10,21,4
38,10,22,7
524,10,23,182
145,10,24,59
39,10,25,1
35,10,26,6
91,10,27,22
213,10,28,16
20,10,29,0
2,10,30,1
11,10,31,5
3,10,32,0
7,10,33,5
11,10,34,1
18,10,35,1
38,10,36,2
187,10,37,57
19,10,38,10
9,10,39,4
3,10,40,0
9,10,41,2
63,10,42,7
0,10,43,0
1,10,44,0
8,10,45,1
143,10,46,40
13,10,47,2
206,10,48,12
7,10,49,4
4,10,50,1
2680,10,51,2102
3,10,52,3
13,10,53,2
12,10,54,1
1,10,55,0
9,10,56,0
9,10,57,0
5,10,58,1
1,10,59,0
4,10,60,4
3,10,61,0
0,10,62,0
4,10,63,3
5,10,64,1
5,10,65,1
11,10,66,0
811,11,0,308
139,11,1,3
13,11,2,1
8,11,3,7
66,11,4,41
5,11,5,3
26,11,6,16
131,11,7,40
268,11,8,168
38,11,9,16
5,11,10,2
19,11,11,3
71,11,12,2
14,11,13,1
107,11,14,47
1,11,15,0
15,11,16,5
6,11,17,1
6,11,18,5
32,11,19,2
109,11,20,42
59,11,21,0
32,11,22,14
259,11,23,113
134,11,24,85
25,11,25,4
35,11,26,17
34,11,27,9
136,11,28,11
31,11,29,15
5,11,30,3
9,11,31,1
2,11,32,1
8,11,33,1
8,11,34,1
20,11,35,3
23,11,36,0
210,11,37,150
13,11,38,9
7,11,39,1
9,11,40,7
17,11,41,11
54,11,42,0
0,11,43,0
5,11,44,3
9,11,45,6
202,11,46,143
14,11,47,8
128,11,48,18
1,11,49,1
1,11,50,1
291,11,51,42
4,11,52,1
15,11,53,3
3,11,54,0
0,11,55,0
2,11,56,0
9,11,57,1
7,11,58,4
5,11,59,2
2,11,60,1
1,11,61,1
0,11,62,0
0,11,63,0
6,11,64,1
2,11,65,1
2,11,66,0
2332,12,0,1210
361,12,1,32
31,12,2,4
4,12,3,4
127,12,4,54
17,12,5,16
49,12,6,24
678,12,7,384
640,12,8,294
72,12,9,25
7,12,10,3
59,12,11,24
220,12,12,49
17,12,13,2
186,12,14,87
1,12,15,0
13,12,16,8
6,12,17,1
9,12,18,7
97,12,19,25
168,12,20,81
91,12,21,7
96,12,22,36
846,12,23,426
175,12,24,96
42,12,25,14
101,12,26,87
135,12,27,21
297,12,28,51
49,12,29,18
10,12,30,5
26,12,31,18
6,12,32,2
12,12,33,2
17,12,34,7
27,12,35,15
55,12,36,6
351,12,37,209
32,12,38,17
6,12,39,2
13,12,40,10
13,12,41,8
79,12,42,17
3,12,43,1
0,12,44,0
10,12,45,7
330,12,46,197
21,12,47,15
361,12,48,96
7,12,49,6
8,12,50,7
3690,12,51,2872
2,12,52,0
17,12,53,12
5,12,54,0
1,12,55,0
8,12,56,0
15,12,57,1
14,12,58,10
10,12,59,6
2,12,60,2
2,12,61,0
0,12,62,0
0,12,63,0
8,12,64,2
6,12,65,3
9,12,66,0
854,13,0,376
201,13,1,10
10,13,2,0
2,13,3,1
90,13,4,46
11,13,5,7
36,13,6,24
175,13,7,75
280,13,8,147
56,13,9,30
5,13,10,2
32,13,11,9
95,13,12,6
21,13,13,7
140,13,14,61
2,13,15,1
6,13,16,2
3,13,17,0
9,13,18,4
48,13,19,7
151,13,20,75
76,13,21,4
43,13,22,18
370,13,23,215
139,13,24,100
37,13,25,11
57,13,26,36
50,13,27,8
190,13,28,47
35,13,29,16
2,13,30,2
28,13,31,17
1,13,32,0
15,13,33,7
16,13,34,12
24,13,35,15
41,13,36,4
225,13,37,166
30,13,38,21
4,13,39,0
8,13,40,2
19,13,41,18
54,13,42,11
2,13,43,0
0,13,44,0
17,13,45,12
209,13,46,131
16,13,47,13
183,13,48,51
12,13,49,8
1,13,50,1
426,13,51,95
4,13,52,3
24,13,53,18
6,13,54,1
1,13,55,0
6,13,56,3
13,13,57,2
3,13,58,1
4,13,59,2
1,13,60,1
1,13,61,0
1,13,62,1
0,13,63,0
5,13,64,0
3,13,65,0
6,13,66,0
1580,14,0,993
394,14,1,200
19,14,2,0
1,14,3,1
78,14,4,41
7,14,5,5
44,14,6,33
324,14,7,198
478,14,8,290
75,14,9,43
5,14,10,4
38,14,11,10
111,14,12,22
25,14,13,5
163,14,14,88
2,14,15,0
12,14,16,3
8,14,17,1
6,14,18,2
58,14,19,11
160,14,20,66
80,14,21,18
40,14,22,18
427,14,23,257
145,14,24,98
54,14,25,17
70,14,26,53
68,14,27,12
210,14,28,70
47,14,29,20
5,14,30,1
19,14,31,3
5,14,32,1
13,14,33,5
5,14,34,1
14,14,35,6
53,14,36,15
271,14,37,188
44,14,38,30
4,14,39,1
10,14,40,3
9,14,41,4
89,14,42,39
2,14,43,1
0,14,44,0
9,14,45,6
227,14,46,143
25,14,47,18
234,14,48,88
2,14,49,0
5,14,50,3
761,14,51,355
2,14,52,1
21,14,53,11
9,14,54,2
4,14,55,3
6,14,56,3
15,14,57,0
12,14,58,8
4,14,59,1
5,14,60,3
1,14,61,0
1,14,62,1
0,14,63,0
5,14,64,2
1,14,65,1
7,14,66,1
1335,15,0,616
270,15,1,28
28,15,2,0
6,15,3,5
85,15,4,41
8,15,5,5
30,15,6,11
492,15,7,316
424,15,8,203
48,15,9,11
3,15,10,1
42,15,11,8
160,15,12,19
12,15,13,0
132,15,14,56
2,15,15,0
19,15,16,12
5,15,17,0
7,15,18,4
85,15,19,24
130,15,20,59
81,15,21,5
54,15,22,13
546,15,23,297
131,15,24,69
35,15,25,1
51,15,26,34
89,15,27,19
283,15,28,112
32,15,29,17
6,15,30,0
19,15,31,10
10,15,32,5
13,15,33,4
11,15,34,4
15,15,35,9
24,15,36,1
234,15,37,130
25,15,38,12
2,15,39,0
7,15,40,2
14,15,41,7
104,15,42,14
11,15,43,7
2,15,44,2
3,15,45,0
230,15,46,121
4,15,47,3
291,15,48,91
1,15,49,0
2,15,50,1
1505,15,51,973
4,15,52,3
23,15,53,5
5,15,54,1
3,15,55,0
6,15,56,1
10,15,57,3
5,15,58,1
3,15,59,0
1,15,60,1
6,15,61,2
0,15,62,0
0,15,63,0
5,15,64,2
6,15,65,2
5,15,66,0
1887,16,0,1022
289,16,1,10
21,16,2,0
4,16,3,1
120,16,4,54
6,16,5,2
46,16,6,21
539,16,7,379
638,16,8,429
59,16,9,15
9,16,10,3
35,16,11,2
166,16,12,19
25,16,13,3
243,16,14,146
3,16,15,1
23,16,16,4
2,16,17,0
6,16,18,0
79,16,19,17
142,16,20,42
113,16,21,3
68,16,22,29
616,16,23,347
233,16,24,126
48,16,25,4
78,16,26,52
123,16,27,40
262,16,28,37
36,16,29,13
8,16,30,3
15,16,31,2
4,16,32,1
8,16,33,1
6,16,34,0
22,16,35,12
51,16,36,5
408,16,37,287
24,16,38,3
4,16,39,0
17,16,40,3
12,16,41,3
113,16,42,17
22,16,43,12
3,16,44,3
3,16,45,0
320,16,46,187
16,16,47,7
319,16,48,128
5,16,49,2
2,16,50,1
1337,16,51,830
1,16,52,0
23,16,53,8
5,16,54,0
0,16,55,0
14,16,56,0
14,16,57,1
6,16,58,2
5,16,59,2
3,16,60,3
9,16,61,3
0,16,62,0
0,16,63,0
8,16,64,1
1,16,65,0
9,16,66,2
748,17,0,112
169,17,1,1
10,17,2,1
3,17,3,0
55,17,4,3
6,17,5,1
20,17,6,2
435,17,7,299
248,17,8,14
43,17,9,2
19,17,10,14
21,17,11,1
113,17,12,3
10,17,13,0
143,17,14,66
2,17,15,1
13,17,16,0
4,17,17,1
7,17,18,0
50,17,19,3
68,17,20,3
65,17,21,2
22,17,22,5
235,17,23,11
71,17,24,3
32,17,25,2
18,17,26,3
89,17,27,23
134,17,28,4
11,17,29,2
6,17,30,0
12,17,31,5
1,17,32,0
9,17,33,0
16,17,34,2
11,17,35,0
22,17,36,0
154,17,37,11
11,17,38,2
6,17,39,3
10,17,40,1
8,17,41,0
51,17,42,2
29,17,43,14
0,17,44,0
5,17,45,0
81,17,46,2
7,17,47,0
184,17,48,11
3,17,49,0
2,17,50,0
793,17,51,332
5,17,52,1
7,17,53,0
4,17,54,0
0,17,55,0
12,17,56,2
8,17,57,0
3,17,58,0
3,17,59,0
3,17,60,0
4,17,61,0
0,17,62,0
0,17,63,0
5,17,64,0
3,17,65,0
8,17,66,0
2085,18,0,784
462,18,1,40
32,18,2,0
5,18,3,2
117,18,4,24
9,18,5,0
33,18,6,7
644,18,7,392
631,18,8,213
91,18,9,21
18,18,10,11
63,18,11,6
278,18,12,32
25,18,13,0
299,18,14,148
5,18,15,0
19,18,16,4
9,18,17,0
6,18,18,0
136,18,19,18
196,18,20,28
189,18,21,7
110,18,22,25
756,18,23,321
228,18,24,86
89,18,25,5
71,18,26,25
219,18,27,32
386,18,28,32
37,18,29,4
6,18,30,0
28,18,31,11
4,18,32,0
23,18,33,2
12,18,34,0
29,18,35,2
49,18,36,1
365,18,37,150
18,18,38,4
8,18,39,0
12,18,40,5
19,18,41,6
145,18,42,6
16,18,43,8
0,18,44,0
11,18,45,2
276,18,46,69
15,18,47,6
465,18,48,128
2,18,49,1
3,18,50,1
2125,18,51,1279
2,18,52,0
24,18,53,3
13,18,54,0
5,18,55,2
12,18,56,9
19,18,57,0
8,18,58,4
6,18,59,1
5,18,60,3
3,18,61,0
0,18,62,0
2,18,63,2
20,18,64,3
2,18,65,1
16,18,66,1
699,19,0,83
251,19,1,3
14,19,2,0
2,19,3,1
69,19,4,1
8,19,5,2
28,19,6,3
424,19,7,268
242,19,8,13
39,19,9,2
11,19,10,5
34,19,11,0
126,19,12,2
9,19,13,0
154,19,14,78
1,19,15,1
10,19,16,1
4,19,17,0
6,19,18,1
65,19,19,1
135,19,20,8
92,19,21,2
49,19,22,16
249,19,23,12
91,19,24,3
20,19,25,0
39,19,26,1
85,19,27,8
175,19,28,4
31,19,29,4
2,19,30,0
7,19,31,1
4,19,32,3
10,19,33,0
8,19,34,0
22,19,35,2
33,19,36,1
146,19,37,6
12,19,38,1
7,19,39,1
6,19,40,1
10,19,41,1
72,19,42,2
2,19,43,0
4,19,44,1
6,19,45,0
106,19,46,4
7,19,47,0
175,19,48,4
2,19,49,0
3,19,50,0
711,19,51,161
4,19,52,2
16,19,53,1
8,19,54,1
1,19,55,0
8,19,56,3
13,19,57,0
2,19,58,0
2,19,59,0
2,19,60,1
3,19,61,0
2,19,62,2
0,19,63,0
7,19,64,0
2,19,65,0
9,19,66,0
1534,20,0,457
379,20,1,7
23,20,2,2
6,20,3,2
105,20,4,12
8,20,5,2
31,20,6,6
401,20,7,171
607,20,8,184
59,20,9,8
6,20,10,2
54,20,11,8
216,20,12,24
21,20,13,0
184,20,14,30
2,20,15,2
12,20,16,1
11,20,17,5
23,20,18,7
78,20,19,0
160,20,20,11
133,20,21,2
86,20,22,28
582,20,23,130
256,20,24,116
58,20,25,8
85,20,26,28
121,20,27,20
352,20,28,34
54,20,29,2
1,20,30,0
29,20,31,12
6,20,32,3
13,20,33,2
15,20,34,4
18,20,35,2
55,20,36,2
345,20,37,137
34,20,38,9
15,20,39,2
25,20,40,8
23,20,41,4
122,20,42,8
3,20,43,0
2,20,44,0
7,20,45,1
329,20,46,154
23,20,47,7
325,20,48,27
5,20,49,1
2,20,50,0
1047,20,51,303
6,20,52,0
22,20,53,4
9,20,54,1
2,20,55,0
21,20,56,6
23,20,57,2
8,20,58,2
8,20,59,3
7,20,60,6
3,20,61,0
1,20,62,0
0,20,63,0
9,20,64,2
3,20,65,0
13,20,66,0
1397,21,0,724
449,21,1,197
17,21,2,1
0,21,3,0
78,21,4,12
6,21,5,1
23,21,6,6
288,21,7,179
415,21,8,159
66,21,9,18
7,21,10,6
32,21,11,1
162,21,12,24
25,21,13,8
104,21,14,38
0,21,15,0
9,21,16,1
6,21,17,0
10,21,18,2
60,21,19,9
106,21,20,34
91,21,21,11
48,21,22,23
348,21,23,130
122,21,24,29
32,21,25,5
42,21,26,18
79,21,27,16
202,21,28,32
31,21,29,11
3,21,30,1
11,21,31,2
3,21,32,0
10,21,33,2
7,21,34,2
10,21,35,2
27,21,36,10
196,21,37,80
19,21,38,4
6,21,39,0
15,21,40,4
8,21,41,1
89,21,42,31
2,21,43,1
0,21,44,0
1,21,45,0
181,21,46,98
11,21,47,0
193,21,48,35
3,21,49,2
3,21,50,1
849,21,51,262
2,21,52,0
5,21,53,1
10,21,54,1
2,21,55,0
4,21,56,0
7,21,57,0
2,21,58,0
0,21,59,0
1,21,60,1
3,21,61,0
0,21,62,0
0,21,63,0
4,21,64,1
7,21,65,2
10,21,66,0
1401,22,0,353
360,22,1,9
22,22,2,0
4,22,3,0
165,22,4,61
8,22,5,3
29,22,6,13
214,22,7,48
552,22,8,206
87,22,9,21
7,22,10,3
36,22,11,6
240,22,12,8
33,22,13,3
198,22,14,62
0,22,15,0
10,22,16,1
11,22,17,2
17,22,18,10
73,22,19,5
167,22,20,38
132,22,21,5
78,22,22,25
464,22,23,139
196,22,24,81
61,22,25,4
51,22,26,20
104,22,27,16
330,22,28,30
51,22,29,10
5,22,30,1
23,22,31,10
8,22,32,4
20,22,33,7
18,22,34,10
46,22,35,17
43,22,36,0
275,22,37,107
46,22,38,27
11,22,39,1
19,22,40,8
22,22,41,10
106,22,42,4
1,22,43,0
0,22,44,0
23,22,45,17
267,22,46,128
17,22,47,7
311,22,48,37
5,22,49,1
3,22,50,1
933,22,51,72
7,22,52,7
16,22,53,6
9,22,54,2
2,22,55,1
6,22,56,0
18,22,57,0
6,22,58,2
10,22,59,4
5,22,60,5
4,22,61,0
9,22,62,6
0,22,63,0
9,22,64,0
5,22,65,2
2,22,66,0
553,23,0,26
235,23,1,5
10,23,2,0
2,23,3,0
57,23,4,3
4,23,5,1
13,23,6,1
65,23,7,1
219,23,8,7
30,23,9,0
0,23,10,0
9,23,11,0
106,23,12,1
11,23,13,2
33,23,14,0
0,23,15,0
9,23,16,1
4,23,17,1
4,23,18,0
46,23,19,2
78,23,20,2
69,23,21,3
39,23,22,22
205,23,23,3
64,23,24,3
22,23,25,0
20,23,26,2
56,23,27,3
159,23,28,5
19,23,29,3
1,23,30,0
5,23,31,1
2,23,32,0
9,23,33,0
2,23,34,0
6,23,35,0
10,23,36,1
112,23,37,6
10,23,38,2
2,23,39,1
9,23,40,3
4,23,41,0
62,23,42,1
2,23,43,0
0,23,44,0
0,23,45,0
68,23,46,4
4,23,47,0
144,23,48,2
0,23,49,0
0,23,50,0
566,23,51,26
1,23,52,0
2,23,53,0
2,23,54,0
3,23,55,0
3,23,56,0
5,23,57,0
1,23,58,0
2,23,59,0
3,23,60,2
2,23,61,0
0,23,62,0
0,23,63,0
4,23,64,0
3,23,65,0
5,23,66,0
2335,24,0,1172
441,24,1,62
23,24,2,2
12,24,3,8
145,24,4,64
4,24,5,3
68,24,6,45
532,24,7,344
889,24,8,591
67,24,9,21
14,24,10,9
94,24,11,44
242,24,12,37
22,24,13,3
265,24,14,126
1,24,15,1
16,24,16,10
10,24,17,2
17,24,18,7
116,24,19,36
264,24,20,103
169,24,21,13
91,24,22,37
756,24,23,416
318,24,24,191
66,24,25,15
122,24,26,91
119,24,27,37
363,24,28,60
53,24,29,18
8,24,30,4
27,24,31,12
13,24,32,8
20,24,33,7
21,24,34,9
31,24,35,19
57,24,36,2
525,24,37,368
40,24,38,24
11,24,39,2
11,24,40,4
36,24,41,19
119,24,42,11
4,24,43,2
3,24,44,3
18,24,45,10
471,24,46,316
32,24,47,19
432,24,48,163
10,24,49,4
6,24,50,4
1225,24,51,500
2,24,52,1
26,24,53,10
12,24,54,4
2,24,55,2
18,24,56,5
12,24,57,2
13,24,58,6
11,24,59,6
3,24,60,2
7,24,61,6
0,24,62,0
0,24,63,0
10,24,64,1
12,24,65,6
10,24,66,1
174,25,0,123
16,25,1,3
0,25,2,0
0,25,3,0
2,25,4,1
0,25,5,0
2,25,6,0
61,25,7,48
31,25,8,20
1,25,9,0
0,25,10,0
0,25,11,0
12,25,12,3
1,25,13,1
18,25,14,13
0,25,15,0
0,25,16,0
0,25,17,0
0,25,18,0
4,25,19,2
3,25,20,1
4,25,21,1
11,25,22,8
87,25,23,64
2,25,24,2
1,25,25,0
2,25,26,0
9,25,27,3
32,25,28,21
0,25,29,0
0,25,30,0
0,25,31,0
0,25,32,0
0,25,33,0
0,25,34,0
0,25,35,0
0,25,36,0
19,25,37,10
0,25,38,0
0,25,39,0
0,25,40,0
0,25,41,0
12,25,42,3
0,25,43,0
0,25,44,0
0,25,45,0
12,25,46,7
1,25,47,1
22,25,48,15
0,25,49,0
0,25,50,0
188,25,51,165
0,25,52,0
0,25,53,0
0,25,54,0
0,25,55,0
0,25,56,0
0,25,57,0
0,25,58,0
0,25,59,0
0,25,60,0
0,25,61,0
0,25,62,0
0,25,63,0
0,25,64,0
0,25,65,0
2,25,66,1
784,26,0,292
210,26,1,17
17,26,2,0
0,26,3,0
57,26,4,25
10,26,5,6
33,26,6,19
182,26,7,81
288,26,8,151
49,26,9,14
6,26,10,3
38,26,11,13
107,26,12,16
14,26,13,3
163,26,14,90
0,26,15,0
8,26,16,4
5,26,17,2
5,26,18,0
63,26,19,19
107,26,20,36
64,26,21,3
44,26,22,19
349,26,23,185
123,26,24,76
38,26,25,11
52,26,26,34
60,26,27,10
156,26,28,27
33,26,29,9
4,26,30,1
15,26,31,6
2,26,32,0
5,26,33,1
16,26,34,12
16,26,35,7
23,26,36,2
193,26,37,114
22,26,38,12
3,26,39,0
4,26,40,4
27,26,41,18
50,26,42,12
0,26,43,0
0,26,44,0
13,26,45,11
207,26,46,132
12,26,47,6
156,26,48,35
8,26,49,4
3,26,50,1
393,26,51,66
5,26,52,4
9,26,53,2
4,26,54,1
2,26,55,1
6,26,56,1
18,26,57,3
7,26,58,5
4,26,59,0
2,26,60,0
2,26,61,0
4,26,62,4
0,26,63,0
5,26,64,1
3,26,65,1
6,26,66,0
670,27,0,226
